	H800_swab_1	H800_swab_2	H801_swab_1	H802_swab_1	H802_swab_2	H803_swab_1	H803_swab_2	H804_swab_1	H804_swab_4	H805_swab_1	H805_swab_2	H806_swab_1	H806_swab_2	H807_swab_1	H807_swab_2	H809_swab_1	H809_swab_2	H810_swab_1	H813_swab_3	H813_swab_4	H814_chip	H814_chip_2	H815_chip	H817_chip	H817_swab_1	H817_swab_2	H818_swab_1	H818_swab_2	H819_swab_1	H819_swab_2	H820_swab_1	H820_swab_2	H821_chip	H821_swab_1	H821_swab_2	H822_swab_1	H822_swab_2	H823_chip	H823_swab_1	H825_swab_1	H825_swab_2	H827_chip	H827_swab_1	H827_swab_2	H831_chip	H831_chip_2	H831_swab_1	H831_swab_2	H833_swab_1	H834_swab_1	H834_swab_2	H835_chip	H835_chip_2	H837_swab_1	H837_swab_2	H838_chip	H840_chip	H840_swab_1	H840_swab_2	H841_chip	H841_swab_1	H841_swab_2
Ribonuclease H	2029	1467	2098	523	639	461	670	736	1286	2110	3160	3509	2349	3012	4445	304	1569	988	675	744	2988	842	2927	535	698	731	857	281	461	700	971	317	1396	404	1349	556	328	82	546	678	413	1111	1160	234	8	336	998	2086	3318	620	1246	2860	697	398	499	1699	372	2582	2213	1179	2536	2864
Ribonuclease J family	3134	2552	3153	706	1646	7942	909	1233	2334	4163	4163	5080	4372	5604	5236	285	335	880	1261	1076	13001	2850	5976	2414	2383	1133	1795	5824	362	1183	1459	220	9559	358	2528	1418	997	362	1022	5506	1786	8263	3569	456	38	467	2738	5933	2952	3199	7429	9527	2739	11021	13152	9959	2702	295	2318	6012	4082	3298
Ribonuclease P, archaeal and eukaryal	0	0	0	20	49	380	0	2	1	6	2	4	4	7	0	2	2	0	2	0	0	1	0	76	61	5	11	204	0	0	0	0	29	0	0	93	40	2	2	30	18	183	0	1	0	1	0	8	0	0	0	0	0	492	664	33	17	0	0	128	5	3
Ribonucleotide reduction	11962.5	6603	12174.5	2706	3782	6079.5	2954.5	4188	7349.5	12258	17309	20289	14931	12327.5	12868.5	2042	14184	11012	3784.5	3937	21189.5	5797	13011	2439.5	3940.5	4074	6448	3905	2655	7775.5	4660.5	1836	9363	4132	9800	3744.5	2434	583	3398	8040	3344	9039	6039	1111	56	2095	7145.5	12926.5	23685	6964	13843.5	13810	3967	6632	8829	10610	3623	26730.5	16642.5	8313	19027.5	16654
Ribosomal hibernation related cluster	4771.08333333333	4081.5	5816.91666666667	513.083333333333	769.166666666667	566.833333333333	988.5	1321.58333333333	2768.66666666667	4082.66666666667	9419.75	8371.5	5706.33333333333	4338.41666666667	4211.08333333333	242.666666666667	5547.25	7897.58333333333	1219.25	1355.25	3722.58333333333	787.5	2893.25	235.25	652.416666666667	1406.33333333333	1041.25	214.166666666667	425.833333333333	5046.25	852.833333333333	404.5	1301.75	2374.41666666667	4192.16666666667	797.5	650.666666666667	120.5	1315.91666666667	1575.66666666667	510.333333333333	472.5	1715.25	577.416666666667	2.5	1063.75	1288.75	2624.91666666667	8282.25	720.833333333333	1274.08333333333	2529.5	710.75	37.5	150.166666666667	1323	348	13635.1666666667	9094.83333333333	723.25	9170.25	10096
Ribosomal protein S12p Asp methylthiotransferase	2743.5	2074.16666666667	3548.16666666667	342.666666666667	517.333333333334	183.666666666667	502.5	813.5	1298.33333333333	2058.16666666667	4230.33333333333	2929.5	3119.33333333333	1580.33333333333	1539.66666666667	136.166666666667	4453.66666666667	2168.83333333333	673.833333333333	827	3134.16666666667	773	2512.5	214.833333333333	418	869.166666666666	564.333333333334	136.666666666667	285	1209.33333333333	527.833333333333	289	500.5	646.166666666667	2341.66666666667	530.166666666667	457.5	101.333333333333	769.999999999999	474.333333333333	255.666666666667	404.5	401.833333333333	236.666666666667	1.66666666666667	535.166666666667	603.666666666667	1099.66666666667	2472.5	343.166666666666	479.666666666667	1831.66666666667	564.166666666667	23.8333333333333	139.166666666667	1355.16666666667	75.3333333333333	8041.16666666667	5433.33333333333	405.833333333333	3956.83333333333	5245.83333333333
Ribosomal protein S5p acylation	521.5	143.333333333333	738.5	46	92.5	81	92.5	136	243.166666666667	412	778.666666666667	594.166666666667	651.333333333333	201.833333333333	205.166666666667	16.8333333333333	987.833333333333	129	103.5	141	615	238.666666666667	679.333333333333	103.666666666667	76.3333333333333	130.833333333333	229	16.8333333333333	44.3333333333333	84	80.5	26.6666666666667	143.833333333333	26.5	319.333333333333	61	48	18.8333333333333	123	129	35.1666666666667	49	110.666666666667	23.1666666666667	0.5	67.6666666666667	142.333333333333	330.666666666667	682.333333333333	51.5	67	468.5	124.5	4.33333333333333	12.5	110.333333333333	17.5	1275.83333333333	626.333333333333	99.1666666666667	710.333333333333	521
Ribosomal proteins, single-copy	16446.6666666667	12041.3333333333	18896.3333333333	3374.16666666667	4541.41666666666	2127	4152.25	6394.58333333333	13193.1666666667	15761.9166666667	27506.9166666667	24690.5	16182.5	14183.0833333333	13366.5833333333	2768.83333333333	15453.5	10602	5871.41666666667	6970.58333333333	35219.3333333333	9172.25	22578.0833333333	2819.41666666667	4542.75	6502.58333333333	6654	1320.25	4034.66666666667	7774.91666666666	7076.83333333333	2974.16666666667	12850.9166666667	5044.75	10849.5833333333	4350.58333333333	3233.08333333333	908.75	5737.33333333333	10511.0833333333	4185	4647.75	5619.58333333333	2415.16666666667	41.5	2876.25	5638.75	9853	23932.8333333333	6513.41666666667	13914.5	23447.3333333333	6768.58333333334	300.666666666667	702.083333333333	14624.8333333333	3513.5	28046.3333333333	22078.1666666667	6284.66666666667	23435.6666666667	24336.25
Ribosome LSU, bacterial	9194.5	6851.5	10401	1867.5	2449.25	1157.5	2538.25	3497.25	7501.5	8777.75	14393.75	13489.5	8883	8128.25	7039.25	1577.5	8589	6160	3299.25	3625.75	18435.5	4786.75	11943.25	1617.75	2618.75	3511.75	3964	727.75	2266.5	4558.75	4092.5	1698.5	6474.25	2917.75	6412.75	2265.25	1669.75	488.25	2970	5187.25	2069.5	2338.75	3555.25	1418.5	20	1727.25	3130.75	5644	13069.5	3443.75	7369	12270.5	3564.75	168	409.25	7358	1705.5	14865.5	12552	3247	13209	14842.75
Ribosome LSU, eukaryotic and archaeal	641	3028	596	6245	4844	8049	668.5	3870.5	3423	1993	471	263	340	2080	1668	7065.5	3376	305	6415.5	6180	7	145	64	1465	7148	5000.5	5541.5	6330	6087	3575.5	6451.5	6459	1745	5608.5	1772	6424	2866	11	2217.5	4905.5	4422.5	6698.5	7397.5	3165	41	400.5	2892	1103	310.5	2775.5	3975.5	28	7	8940.5	12320	1851	1448	1927.5	181.5	6147.5	543	164.5
Ribosome SSU, eukaryotic and archaeal	584	2392	423	5408	4363	8994	606	3310	3045	1704	394	229	323	1752	1179	6054	2645	275	5200	5181	6	212	62	1690	6270	4268	4010	6358	5054	2690	4892	4523	2288	4051	1276	5848	2712	7	1739	4361	3920	7388	5254	2381	42	369	2157	1018	270	2179	3104	10	7	10312	13960	2418	1449	1577	151	6759	552	157
Ribosome activity modulation	441	561.5	434	40.5	94.5	46	151	134.5	469.5	510	651.5	579.5	661	573.5	645	19.5	405.5	416	125	87.5	669	265.5	518.5	99.5	110.5	91.5	259	11	54.5	328	265.5	24	586	86	470	65.5	53.5	34	93.5	336	111	235	385.5	80	2	79.5	331	690.5	432.5	270.5	629	645	141.5	5	11	672.5	159	1254	749	228.5	704.5	648
Ribosome biogenesis, archaeal	124.5	359	62.5	1439.5	1088.5	3708	91	822.5	550	412.5	95	88	119	413.5	191	770	352	55.5	787.5	732	0	17	14	676	1302.5	660.5	668.5	2245.5	822.5	468.5	900	819	1020.5	627.5	211.5	1660	745	0	388.5	1427.5	1116.5	3329	727	371	18	69	334.5	289.5	55	583.5	803	4	2	4625.5	6051	1044.5	672.5	281.5	16.5	3576	231.5	62
RuBisCO operon	143.333333333333	115.5	107	58.3333333333333	101.166666666667	18	30.3333333333333	100.5	88.3333333333333	159.833333333333	145.166666666667	183.333333333333	109.666666666667	140.833333333333	69	11.3333333333333	29.8333333333333	483.666666666667	113.333333333333	190.5	119.333333333333	15.1666666666667	32.3333333333333	54	32.3333333333333	104.166666666667	21.6666666666667	34.6666666666667	52.6666666666667	592	34.3333333333333	68.8333333333333	9	326.833333333333	158	92	131	0.666666666666667	169.833333333333	57	46	275	11.3333333333333	193.333333333333	0	80	14.3333333333333	32.8333333333333	31	48.1666666666667	26.6666666666667	72.6666666666667	26.6666666666667	4.66666666666667	11.3333333333333	649	8.83333333333333	203.333333333333	443.333333333333	329	1109	466.666666666667
Rut pathway of pyrimidine degradation	234	195	215	30	35	6	38	66	143	265	1031	671	2904	264	81	40	6421	724	61	53	38	27	69	2	39	72	36	10	58	429	44	67	13	308	159	65	90	0	132	40	15	2	19	210	0	136	25	15	84	28	22	29	14	3	5	3	4	8498	3691	0	1754	568
RuvABC plus a hypothetical	3197	2696	3942	519	898	542	1021	1175	2851	3626	6544	5387	4139	2721	2497	212	4434	1818	1079	1278	9899	1989	5855	881	672	1215	1239	205	488	1118	969	321	4283	587	1929	723	530	223	1165	2630	899	1418	879	442	12	628	1063	2200	5030	1891	4437	6318	1907	83	228	4405	1154	6406	5288	1841	5442	5648
S-Adenosyl-L-homocysteine recycling	11615.3333333333	8219.66666666666	14731.8333333333	2713.83333333333	3122.66666666667	3474.33333333333	1454.83333333333	4265.5	7608	7645.66666666666	15899.5	14195.5	9823.5	4778.5	2674	2392.66666666667	9676	9586.83333333334	4255.33333333333	4239.5	23447	5106.16666666666	14463.8333333333	2972.5	3666.66666666667	4088.5	4152.83333333333	2301.5	2676	6071.83333333333	2833.66666666667	2124.5	14629	3558.16666666667	7296.66666666667	3373.83333333333	2325.66666666667	588	3451.16666666666	10290.6666666667	3741	6908.83333333333	1769.83333333333	1347.5	68	1704.33333333333	3622.66666666667	6626.5	13444.1666666667	5802.66666666667	12055.3333333333	16794.3333333333	4887.16666666667	2949.5	4236.33333333333	13791.3333333333	3921.16666666667	18431.3333333333	14014.8333333333	8116.66666666667	15032.1666666667	16438.1666666667
S-methylmethionine	58	91.5	16	115.5	109.5	16.5	7	110	21.5	107	128.5	198.5	252	34	40	79.5	1592	14	166.5	131	6.5	7	358	73	170	85.5	104	16.5	69	66	60.5	91.5	1.5	86.5	56	105	66.5	3.5	73	59	73.5	1	88.5	40	0	23	53	28	17.5	72.5	110	1.5	0	8	5.5	1	5.5	3961	1318	0	61	75
Salmochelin-mediated Iron Acquisition	0	1	4	0	7	0	4	2	0	56	293	339	1719	2	4	0	3757	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	2	0	0	24	0	0	0	2	0	0	0	5	2	0	0	14	7153	0	109	84
Sarcosine oxidases, monomeric and heterotetrameric	1716	789	1153	330	366	1176	381	744	319	1002	2557	1859	4811	1500	571	122	152	5967	770	417	1645	1073	3471	532	191	609	306	121	207	5444	548	193	312	2086	2362	331	375	73	852	255	219	487	40	719	4	598	380	858	701	263	115	1408	282	34	33	4516	90	3167	1024	1755	6766	6151
SecY2-SecA2 Specialized Transport System	0	0	4	60	87	6	0	6	43	0	0	13	4	3	4	2	3	0	1	20	0	7	2	2	0	0	0	9	0	0	0	0	0	12	0	5	2	0	2	3	2	0	0	0	0	22	0	0	0	2	0	0	0	0	4	0	7	0	0	3	0	0
Selenocysteine metabolism	1199	761	363	329	482	205	639	555	314	3014	3067	3205	3882	4815	5856	154	277	2894	994	799	6655	1185	5023	548	705	904	612	147	174	2105	1110	215	4893	1099	3027	394	356	182	763	2166	826	2143	2443	406	13	501	1502	3769	1307	1835	4571	5771	1413	37	140	5446	1280	10768	5552	2673	5088	3782
Selenoprotein O	183	649	298	24	61	21	26	129	348	168	334	369	145	182	82	9	26	217	38	82	210	142	98	0	46	116	26	12	32	77	15	65	35	55	60	64	69	11	156	61	37	2	13	195	0	37	15	14	133	45	12	127	56	4	5	15	2	27	192	110	368	357
Sex pheromones in Enterococcus faecalis and other Firmicutes	918.333333333333	1036.66666666667	959.5	150.166666666667	384	235	1281.83333333333	449.5	2344.5	3856.83333333333	2214.33333333333	3935.5	4216.83333333333	2940.66666666667	1609.83333333333	100.166666666667	2529.16666666667	401	778.166666666667	434.5	5109.83333333333	1041.5	2493.5	410.166666666667	781.166666666667	366.333333333333	1960.83333333333	59.5	331.166666666667	452.833333333333	1489.5	96.8333333333333	2176.83333333333	131.833333333333	3058.33333333333	216.833333333333	182.166666666667	106.166666666667	331.333333333333	1135.5	383.166666666667	486.833333333333	7872.33333333333	377.666666666667	5.5	237	3508.33333333333	6887.16666666667	4745.16666666667	711.333333333333	1897.16666666667	2743.33333333333	809.166666666667	41.1666666666667	88.1666666666667	1810.16666666667	562.666666666667	2408.83333333333	2029.33333333333	638.166666666667	1625.16666666667	2013.5
Shikimate kinase SK3 cluster	42.1666666666667	31	100.333333333333	4	5.33333333333333	51.8333333333333	5.5	13.6666666666667	23	92	530	625.833333333333	685.166666666667	65.1666666666667	25.6666666666667	0.333333333333333	1385.83333333333	457.166666666667	5.16666666666667	9.16666666666667	89	5.5	4.5	0	2.83333333333333	6	3	2	9.33333333333333	375.833333333333	26.3333333333333	1.5	2	126.666666666667	188.166666666667	3.33333333333333	4.16666666666667	0	13.3333333333333	10.6666666666667	4.33333333333333	0.5	0	0	0	52.1666666666667	0.333333333333333	13.5	572.666666666667	1	0.666666666666667	0	0	1	5.83333333333333	0	12.8333333333333	2268.5	911.833333333333	3.66666666666667	602.833333333333	397.5
Siderophore Achromobactin	0	3	0	0	0	0	16	0	0	2	0	3	195	0	0	2	0	0	3	10	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	6	0	2	4	0	0	0	0	0	0	3	2	0	0	0	0	0	3	0	0	1	0	1	0	4	30
Siderophore Aerobactin	806.5	167.5	1206.5	23	40	155	85	85	549	425	1080.5	1404	2590	108.5	107.5	4.5	12092.5	919.5	12	11	175.5	201	6	32.5	6	37.5	163	3	43	949	31.5	18.5	177.5	308	255.5	22	15	31	47.5	112	35	37.5	4.5	15	0	294	44.5	40	84	6	9	383.5	115	6.5	6	276.5	52	13284.5	5026	190	2070	2939.5
Siderophore Anthrachelin	19.3333333333333	104.333333333333	9.5	13.6666666666667	18.3333333333333	3.83333333333333	238.666666666667	19	27.5	914.333333333333	123.166666666667	669.333333333333	1085	278.666666666667	8.33333333333333	22.8333333333333	13.6666666666667	0	84.3333333333333	9	71	15.5	2.66666666666667	6	51	4	399	2.16666666666667	2	1	136.5	4.16666666666667	28	4.16666666666667	817	3.16666666666667	4.33333333333333	6.5	8	17	0.666666666666667	0	1228.66666666667	56	0	23.1666666666667	967.333333333333	2009.66666666667	1042.16666666667	2	11.6666666666667	38.1666666666667	18.3333333333333	2	0	1.16666666666667	0	11.6666666666667	144.166666666667	0	181.5	299.666666666667
Siderophore Desferrioxamine E	8	4	2	0	4	0	4	3	7	4	1	0	4	0	14	2	0	0	8	2	0	0	0	0	93	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	0	0	0	0	0	0	2
Siderophore Enterobactin	25	178	34	21	23	0	9	20	16	270	1361	948	4565	6	3	1	11222	0	6	0	35	9	4	13	0	27	4	5	5	3	13	2	10	4	0	10	12	2	75	26	6	2	2	0	0	262	18	15	22	5	7	8	7	7	53	41	4	19126	7485	11	3860	474
Siderophore Mycobactin	1177.16666666667	765.833333333333	233.5	684.833333333333	934.333333333333	213.666666666667	293	2274.33333333333	351.166666666667	414	2690.5	319.5	275.333333333333	364.166666666667	528.166666666667	878.833333333333	483	296.166666666667	2304.66666666667	1829.83333333333	212.5	61.6666666666667	1029.5	339.166666666667	3749.5	1091.16666666667	2748.16666666667	303.166666666667	643.833333333333	481.333333333333	821	777	252.833333333333	1213.83333333333	374.333333333333	459.666666666667	406.833333333333	7.33333333333333	838.166666666666	536	280.333333333333	57.6666666666667	1600.16666666667	612.666666666667	0	67	1020.16666666667	3110.66666666667	2628	294.666666666667	279.166666666667	188.5	58	103	116.5	133.833333333333	74.6666666666667	257	768.666666666667	126.166666666667	488.166666666666	223.666666666667
Siderophore Pyoverdine	829.666666666667	97.3333333333333	116	182.333333333333	276.333333333333	67.6666666666667	110	416.333333333333	95.6666666666667	170	789.000000000001	169	266.333333333333	57.6666666666667	105.666666666667	17.3333333333333	74	784.666666666667	317.666666666667	195.333333333333	17	13.6666666666667	633	3.66666666666667	175	298.666666666667	988.666666666667	54.6666666666667	51.3333333333333	74.3333333333333	30	49	86.3333333333333	74.3333333333333	190.333333333333	127.666666666667	141.333333333333	1.33333333333333	349.666666666667	123	83.3333333333333	22.6666666666667	17.6666666666667	183.666666666667	0	33	57.6666666666667	198.666666666667	718	117.666666666667	86.6666666666667	24	3	18	27	16.3333333333333	1.66666666666667	170	116.666666666667	9.66666666666667	307.666666666667	170.666666666667
Siderophore Staphylobactin	0	0	0	0	2	0	0	0	0	0	12	2	2	6	0	0	0	0	0	2	0	0	1	5	0	0	0	0	0	0	0	2	22	0	2	0	3	0	0	0	2	0	0	0	0	0	0	12	0	2	1	0	0	0	0	18	1	0	0	0	0	0
Siderophore Yersiniabactin Biosynthesis	1	16	6	2	11	5	5	3	3	8	49	2	69	2	73	0	20	2	126	27	0	0	19	2	18	2	2420	0	6	3	0	2	3	0	2	3	2	0	1	3	1	0	0	0	0	8	49	23	92	3	1	1	0	0	0	2	0	416	163	3	89	36
Siderophore [Alcaligin-like]	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Siderophore assembly kit	4073.5	972.166666666667	3826.66666666667	394	746.5	1125.5	999.666666666667	982.000000000001	952.166666666667	4100.83333333333	4173.66666666667	6217.16666666667	9043.33333333333	3983	4477	109	13156	1819.16666666667	587.666666666666	433.5	4759.5	1420.66666666667	875.500000000001	1141.5	2067.5	460.666666666666	4302	1020.16666666667	315.333333333333	459.333333333333	980.166666666667	154	2775.83333333333	222	2768.33333333333	404.833333333333	382.833333333333	77.1666666666667	687.333333333333	2418.5	868.333333333334	1681.5	955.666666666667	415.666666666667	15	836.166666666667	2433.33333333333	5013.5	3223.66666666667	215.666666666667	162.166666666667	3615.5	883.5	660.666666666667	1146.83333333333	4729.16666666667	1264.83333333333	17431.8333333333	8138.66666666667	2926.16666666667	8127.16666666666	7695.33333333333
Siderophore brucebactin	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Siderophore pyochelin	21	2	0.5	1	0.5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Sigma54-dependent transcription related gene cluster	160	74.5	87	20.5	63	176.5	95.5	50.5	82	236	102.5	209	135.5	501	609.5	13.5	18.5	323.5	31	28	789	300.5	274	88	150	60	249.5	78.5	71	356	98.5	13	418	129	127.5	60	42	20	62.5	315	100	343	16	7.5	1.5	10.5	93	228	204.5	141.5	352.5	558	134.5	238	312	422	138	124.5	66	371.5	44.5	35
Sigma54-dependent transcription related gene cluster 2	173	88.5	107	24.5	76	176.5	96.5	62.5	92	260	115.5	225	156.5	499	612.5	19.5	18.5	322.5	46	34	862	308.5	279	88	113	86	197.5	80.5	70	358	104.5	13	427	125	143.5	62	38	25	68.5	314	100	343	16	7.5	1.5	11.5	97	232	206.5	143.5	355.5	593	157.5	238	310	426	136	124.5	69	371.5	45.5	42
Signal peptidase	1171.33333333333	970.333333333334	1340.33333333333	176.333333333333	308.333333333333	694	329	389.666666666666	790.333333333333	1396.66666666667	1728.66666666667	1957.33333333334	1138.33333333333	1395.66666666667	1676.33333333333	72	569	704	384.666666666666	396.333333333333	2590	676.666666666667	1396	233.666666666667	432.666666666667	420	593.666666666667	307.333333333334	174	387	383	112	1424.33333333333	216.666666666667	830.666666666667	292.333333333333	215.333333333333	68.6666666666667	374.666666666667	1013	323.666666666667	963.000000000001	643.333333333333	95.6666666666666	4.33333333333333	185.333333333333	602.333333333333	1223	2054	553	1271.66666666667	1630	438.666666666667	562.333333333333	761.666666666667	1259.33333333333	420.333333333333	893.333333333333	1249	1094.33333333333	1473.33333333333	1679
Small efflux transporters of SMR family	1	2	6	4	7	84	2	3	0	7	13	7	24	1	1	2	0	6	0	2	65	5	2	29	29	4	4	105	0	3	0	0	51	3	0	11	15	0	1	27	6	21	0	0	0	3	2	10	1	1	0	13	6	121	149	37	10	597	241	27	30	27
Sodium-transporting ATPase	10	7	2	2	6	2	0	4	2	6	58	0	0	31	3	0	5	13	7	20	3	1	3	0	1	14	3	1	0	42	0	11	0	229	2	10	4	1	14	10	2	0	5	0	0	5	4	0	2	3	0	0	0	0	0	0	0	7	28	0	98	48
Soluble methane monooxygenase (sMMO)	41	89	42	204	171	65	12	362	76	241	53	206	171	108	149	42	26	1955	290	128	6893	709	3475	845	36	161	15	28	32	69	34	31	7084	92	879	96	256	170	303	3649	1013	3509	9	25	30	54	85	417	4	3166	7757	2541	810	28	23	7768	1645	333	171	3767	365	324
Sox sulfur oxidation genes	15.5	13	37.5	4.5	5	61.5	5	27.5	3	33.5	37	48	16	10	5	3	6	16.5	15	18.5	0	0	2	0	4	18	2	1	6.5	0	2	7.5	0	8	4	10.5	14	4.5	30	1.5	5	3	0.5	3	0	28.5	2.5	12.5	1	3	1.5	0	1	2	3.5	0	0	12.5	190.5	0	170.5	467.5
Sox thiosulfate oxidation system	756.5	644	617.5	64.5	204	318.5	162	227.5	150	654.5	949	507	127	424	165	20	47	2125.5	298	319.5	84	14	478	2	99	257	43	25	91.5	2096	30	67.5	65	782	569	136.5	156	16.5	306	77.5	64	31	14.5	495	0	96.5	27.5	165.5	71	57	22.5	285	98	13	16.5	166	8	771.5	1168.5	10	877.5	1168.5
SpoVS protein family	55.25	30.5	0.5	1.25	3	8.5	99.25	7.75	3.5	184.5	40.5	205	204	515.25	664.5	3.75	5	0	26	5.75	0	0	2.75	4.25	19.5	1	121.25	0.5	2.5	0.5	109.75	0.25	14.75	0	141.5	1	2.25	0	0.25	2.25	0	0.5	130	15.25	0	5	219	470.5	366.5	1	1	0	0	0	2.5	0	0	3.75	47.75	0	18.75	46.75
Spore germinant receptors	248	436.5	41	19	21.5	58	516.5	56	106.5	2498.5	677	2582	2725	1680	1928.5	58.5	46.5	0	186.5	41	1	0	20.5	88	306.5	33.5	3017.5	15	60.5	7	809	8.5	231.5	5	4283	19	12	0	18.5	29	5.5	4.5	4507	264	0	80	3575.5	9569	6176.5	3	3	0	0	0	17.5	0	0	76	824	0	300.5	836.5
Spore germination	948	820.5	68	31	43.5	145	1917.5	83	167.5	6458.5	1002	6072	6257	8595	9504.5	136.5	127.5	8	747.5	102	0	5	43.5	181	561.5	71.5	3451.5	20	59.5	12	2960	20.5	469.5	16	6646	27	31	2	48.5	93	22.5	19.5	10437	495	0	91	6487.5	15269	6795.5	11	10	0	0	0	34.5	0	0	114	891	1	419.5	985.5
Sporulation Cluster	9066.5	6680.16666666666	9822.83333333334	970	1637.66666666667	921.333333333333	2917	2363.83333333333	5590.16666666667	10226.5	13197.3333333333	18409.1666666667	11320.6666666667	10993.1666666667	11018.1666666667	509.833333333333	6335.33333333333	6397.83333333333	2549.16666666667	2190.33333333333	12704.1666666667	3406.16666666667	9481.83333333333	1437.83333333333	1831.5	2423	4099.66666666667	324	811.333333333333	3909.5	3530.5	639	5970.66666666667	1883.5	8484.33333333333	1309	1058.33333333333	401.833333333333	2453	4322.83333333333	1485.83333333333	2614.16666666667	7532.66666666667	1219.5	18	1470.66666666667	6073.5	11703.8333333333	18590.3333333333	2534.16666666667	5317.16666666667	9424.83333333333	2638.5	108.666666666667	316.5	6839.83333333333	1549.33333333333	12484	10694.8333333333	3419.16666666667	12180.6666666667	14433.5
Sporulation Cluster III A	122.75	83.6666666666667	4.5	7.75	11.5	16.6666666666667	256.083333333333	13.25	22	656.5	118.666666666667	639.666666666667	678.333333333333	1136.75	1339.33333333333	16.0833333333333	11.3333333333333	0	55.8333333333333	59.4166666666667	0.5	0	6.91666666666667	21.4166666666667	69.8333333333333	29.3333333333333	397.916666666667	17.5	15	5.5	307.916666666667	16.25	42.4166666666667	19.5	530.333333333333	19.1666666666667	51.25	0	21.75	16.9166666666667	0.833333333333333	5.16666666666667	661.333333333333	49.25	0	14.1666666666667	700.666666666667	1506.83333333333	1029.16666666667	1	3	0	0	0.5	3.5	0	0	14.4166666666667	164.75	1	89.5833333333333	135.75
Sporulation gene orphans	2030.5	1116	83.5	53	108.5	261	2829.5	173	178.5	8699	1246	9333	8833	17664.5	22287	270.5	232.5	4	1048.5	149.5	2624	256	696.5	242	1007.5	156.5	4238.5	32	67	21	4901.5	24.5	3640.5	34	7048	95	78.5	68	121.5	2401	722	841	12343.5	598.5	8	163.5	8361	18319	9695.5	653	1596.5	1910	426.5	34	63	2587.5	1084.5	194	1482.5	815	1039	1602
Sporulation proteins SigEG cluster	375	336	12	15	41	32	623	23	44	2049	303	2169	1906	3498	4695	39	36	0	298	32	1	2	18	63	204	21	1017	11	5	9	869	10	150	8	2308	7	19	0	16	19	8	14	3705	96	0	29	2032	4521	2516	4	9	0	0	0	15	2	0	33	407	2	295	361
Sporulation proteins SpoIIIAA-SpoIIIAH	122.75	83.6666666666667	4.5	7.75	11.5	16.6666666666667	256.083333333333	13.25	22	656.5	118.666666666667	639.666666666667	678.333333333333	1136.75	1339.33333333333	16.0833333333333	11.3333333333333	0	55.8333333333333	59.4166666666667	0.5	0	6.91666666666667	21.4166666666667	69.8333333333333	29.3333333333333	397.916666666667	17.5	15	5.5	307.916666666667	16.25	42.4166666666667	19.5	530.333333333333	19.1666666666667	51.25	0	21.75	16.9166666666667	0.833333333333333	5.16666666666667	661.333333333333	49.25	0	14.1666666666667	700.666666666667	1506.83333333333	1029.16666666667	1	3	0	0	0.5	3.5	0	0	14.4166666666667	164.75	1	89.5833333333333	135.75
Sporulation proteins SpoVA cluster	730	489	17	12	60	103	1308	54	60	4054	631	4683	4603	7543	8353	101	79	4	420	67	0	1	18	107	413	83	2060	17	27	2	2209	22	257	25	3068	25	27	0	44	50	29	14	4216	242	0	63	3810	8874	5130	18	6	4	0	6	14	6	1	82	801	52	520	860
Sporulation-associated proteins with broader functions	799.75	825.5	722.5	103.75	143	90	282.75	220.25	593.5	876	1025.5	1199	999	1463.75	1813	26.25	557	426	231.5	241.75	1210	357	845.75	112.25	169	240	474.25	41.5	78	274	480.75	45.75	424.75	122	715	129	89.75	28	189.25	290.75	119.5	128	312	105.25	1.5	119.5	635.5	1306.5	1421	191	394.5	982.5	236.5	8	34.5	327	119.5	880.75	886.75	241.5	742.25	837.75
Streptococcal Hyaluronic Acid Capsule	1185	882.5	1196.5	301.5	365	567	318	424.5	1119	1552.5	1301	1941.5	1602.5	2271	1933	326.5	1542.5	725.5	586.5	462.5	584.5	588	1168.5	332.5	381.5	377	883.5	321.5	584	954	1212	287	178.5	473	1636	378	252	34	339.5	238	192.5	389	898	234	1.5	188	960.5	1770.5	1710.5	168	159	479.5	94.5	556	734.5	203	11.5	2216.5	1278.5	263	1238	1264
Streptolysin S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
